"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU28","GDEXPRD","TOT","PC_GDP","A","2012",1.92088066862927,
"EU28","GDEXPRD","TOT","PC_GDP","A","2013",1.92994330943845,
"EU28","GDEXPRD","TOT","PC_GDP","A","2014",1.9510544189093,
"OECD","GDEXPRD","TOT","MLN_USD","A","1981",356921.481253502,
"OECD","GDEXPRD","TOT","MLN_USD","A","1982",373744.182417917,
"OECD","GDEXPRD","TOT","MLN_USD","A","1983",395092.142332146,
"OECD","GDEXPRD","TOT","MLN_USD","A","1984",426061.995405302,
"OECD","GDEXPRD","TOT","MLN_USD","A","1985",464057.024018711,
"OECD","GDEXPRD","TOT","MLN_USD","A","1986",478721.259877791,
"OECD","GDEXPRD","TOT","MLN_USD","A","1987",497984.613138422,
"OECD","GDEXPRD","TOT","MLN_USD","A","1988",517269.705570797,
"OECD","GDEXPRD","TOT","MLN_USD","A","1989",538296.065258736,
"OECD","GDEXPRD","TOT","MLN_USD","A","1990",561227.0266676,
"OECD","GDEXPRD","TOT","MLN_USD","A","1991",574859.319168385,
"OECD","GDEXPRD","TOT","MLN_USD","A","1992",577550.712011187,
"OECD","GDEXPRD","TOT","MLN_USD","A","1993",572361.748672075,
"OECD","GDEXPRD","TOT","MLN_USD","A","1994",577076.117667774,
"OECD","GDEXPRD","TOT","MLN_USD","A","1995",604750.935071457,
"OECD","GDEXPRD","TOT","MLN_USD","A","1996",632256.839591554,
"OECD","GDEXPRD","TOT","MLN_USD","A","1997",661919.903400499,
"OECD","GDEXPRD","TOT","MLN_USD","A","1998",688525.069595685,
"OECD","GDEXPRD","TOT","MLN_USD","A","1999",726509.316786544,
"OECD","GDEXPRD","TOT","MLN_USD","A","2000",772444.716118809,
"OECD","GDEXPRD","TOT","MLN_USD","A","2001",797654.882965386,
"OECD","GDEXPRD","TOT","MLN_USD","A","2002",802087.047197802,
"OECD","GDEXPRD","TOT","MLN_USD","A","2003",820155.1531261,
"OECD","GDEXPRD","TOT","MLN_USD","A","2004",836351.19307879,
"OECD","GDEXPRD","TOT","MLN_USD","A","2005",872649.784319202,
"OECD","GDEXPRD","TOT","MLN_USD","A","2006",916776.050915297,
"OECD","GDEXPRD","TOT","MLN_USD","A","2007",960718.212919684,
"OECD","GDEXPRD","TOT","MLN_USD","A","2008",998550.743965426,
"OECD","GDEXPRD","TOT","MLN_USD","A","2009",985496.91915015,
"OECD","GDEXPRD","TOT","MLN_USD","A","2010",999219.735092665,
"OECD","GDEXPRD","TOT","MLN_USD","A","2011",1034691.12374594,
"OECD","GDEXPRD","TOT","MLN_USD","A","2012",1050354.82133675,
"OECD","GDEXPRD","TOT","MLN_USD","A","2013",1079756.95790624,
"OECD","GDEXPRD","TOT","MLN_USD","A","2014",1104658.08514539,
"OECD","GDEXPRD","TOT","PC_GDP","A","1981",1.85181895838151,
"OECD","GDEXPRD","TOT","PC_GDP","A","1982",1.93885552880742,
"OECD","GDEXPRD","TOT","PC_GDP","A","1983",1.9872286484178,
"OECD","GDEXPRD","TOT","PC_GDP","A","1984",2.04592438302734,
"OECD","GDEXPRD","TOT","PC_GDP","A","1985",2.14497456707681,
"OECD","GDEXPRD","TOT","PC_GDP","A","1986",2.14751678509083,
"OECD","GDEXPRD","TOT","PC_GDP","A","1987",2.15805039011827,
"OECD","GDEXPRD","TOT","PC_GDP","A","1988",2.14252456265085,
"OECD","GDEXPRD","TOT","PC_GDP","A","1989",2.14814499173714,
"OECD","GDEXPRD","TOT","PC_GDP","A","1990",2.17734042383935,
"OECD","GDEXPRD","TOT","PC_GDP","A","1991",2.1047876029739,
"OECD","GDEXPRD","TOT","PC_GDP","A","1992",2.06731952997763,
"OECD","GDEXPRD","TOT","PC_GDP","A","1993",2.01905302627272,
"OECD","GDEXPRD","TOT","PC_GDP","A","1994",1.97452290409288,
"OECD","GDEXPRD","TOT","PC_GDP","A","1995",1.98567059368507,
"OECD","GDEXPRD","TOT","PC_GDP","A","1996",2.01249411089306,
"OECD","GDEXPRD","TOT","PC_GDP","A","1997",2.03175975107211,
"OECD","GDEXPRD","TOT","PC_GDP","A","1998",2.0544859280553,
"OECD","GDEXPRD","TOT","PC_GDP","A","1999",2.09730047136637,
"OECD","GDEXPRD","TOT","PC_GDP","A","2000",2.13825569280514,
"OECD","GDEXPRD","TOT","PC_GDP","A","2001",2.17541557688636,
"OECD","GDEXPRD","TOT","PC_GDP","A","2002",2.15187495668486,
"OECD","GDEXPRD","TOT","PC_GDP","A","2003",2.15464661959806,
"OECD","GDEXPRD","TOT","PC_GDP","A","2004",2.12715787966283,
"OECD","GDEXPRD","TOT","PC_GDP","A","2005",2.1554046473792,
"OECD","GDEXPRD","TOT","PC_GDP","A","2006",2.18666030613533,
"OECD","GDEXPRD","TOT","PC_GDP","A","2007",2.21791277137265,
"OECD","GDEXPRD","TOT","PC_GDP","A","2008",2.290759649861,
"OECD","GDEXPRD","TOT","PC_GDP","A","2009",2.335963925447,
"OECD","GDEXPRD","TOT","PC_GDP","A","2010",2.29894682777862,
"OECD","GDEXPRD","TOT","PC_GDP","A","2011",2.3302270295224,
"OECD","GDEXPRD","TOT","PC_GDP","A","2012",2.33560623416265,
"OECD","GDEXPRD","TOT","PC_GDP","A","2013",2.37000304353988,
"OECD","GDEXPRD","TOT","PC_GDP","A","2014",2.37729782238474,
